OrderID,ProductID,Quantity,UnitPrice,Discount
ORD-02738,PROD-027,4.0,2195.93,0.2
ORD-02739,PROD-015,1.0,447.57,0.09
ORD-02739,PROD-028,1.0,,0.12
ORD-02739,PROD-023,3.0,1453.66,0.08
ORD-02739,PROD-004,3.0,,0.09
ORD-02740,PROD-020,2.0,2140.44,0.08
ORD-02740,PROD-014,4.0,959.11,0.11
ORD-02740,PROD-013,5.0,2493.12,0.17
ORD-02741,PROD-029,2.0,895.64,0.03
ORD-02741,PROD-021,2.0,444.56,0.14
ORD-02741,PROD-036,1.0,1412.12,0.07
ORD-02742,PROD-011,1.0,627.06,0.17
ORD-02743,PROD-036,2.0,1412.12,0.2
ORD-02743,PROD-025,2.0,1531.21,0.09
ORD-02744,PROD-035,5.0,808.36,0.08
ORD-02744,PROD-021,,444.56,0.02
ORD-02745,PROD-016,2.0,1238.94,0.13
ORD-02745,PROD-002,5.0,2197.08,0.02
ORD-02745,PROD-033,5.0,1749.63,0.14
ORD-02746,PROD-048,4.0,1918.99,
ORD-02746,PROD-046,3.0,1012.78,0.14
ORD-02747,PROD-020,1.0,2140.44,0.1
ORD-02748,PROD-003,1.0,2845.14,0.12
ORD-02748,PROD-024,2.0,1358.39,0.16
ORD-02748,PROD-047,5.0,328.6,0.08
ORD-02748,PROD-043,5.0,2126.48,0.11
ORD-02749,PROD-017,5.0,2275.72,0.19
ORD-02750,PROD-007,1.0,5483.53,0.07
ORD-02750,PROD-014,5.0,959.11,0.18
ORD-02750,PROD-019,3.0,380.41,0.17
ORD-02750,PROD-021,4.0,444.56,0.0
ORD-02751,PROD-020,3.0,2140.44,0.08
ORD-02751,PROD-024,5.0,,0.16
ORD-02751,PROD-008,2.0,3320.58,0.09
ORD-02752,PROD-047,2.0,328.6,0.15
ORD-02752,PROD-026,3.0,526.56,0.0
ORD-02752,PROD-037,5.0,529.04,0.19
ORD-02752,PROD-016,1.0,1238.94,0.02
ORD-02753,PROD-027,4.0,2195.93,
ORD-02753,PROD-041,3.0,834.98,0.05
ORD-02753,PROD-025,4.0,1531.21,0.01
ORD-02753,PROD-022,4.0,1870.93,0.07
ORD-02754,PROD-044,3.0,2377.7,0.15
ORD-02754,PROD-005,5.0,4513.55,0.02
ORD-02754,PROD-029,4.0,895.64,0.15
ORD-02754,PROD-024,1.0,1358.39,0.13
ORD-02755,PROD-031,2.0,355.85,0.19
ORD-02756,PROD-030,5.0,1458.47,0.01
ORD-02756,PROD-017,2.0,2275.72,0.1
ORD-02756,PROD-023,4.0,1453.66,0.05
ORD-02756,PROD-018,5.0,1330.11,0.01
ORD-02757,PROD-002,4.0,2197.08,0.15
ORD-02757,PROD-001,2.0,4713.31,0.03
ORD-02758,PROD-048,1.0,1918.99,0.16
ORD-02758,PROD-023,3.0,1453.66,0.01
ORD-02759,PROD-017,5.0,2275.72,0.16
ORD-02759,PROD-002,5.0,2197.08,0.13
ORD-02759,PROD-022,5.0,1870.93,0.11
ORD-02759,PROD-049,1.0,358.37,0.18
ORD-02760,PROD-023,1.0,1453.66,0.2
ORD-02760,PROD-048,1.0,1918.99,0.12
ORD-02760,PROD-014,3.0,959.11,0.19
ORD-02761,PROD-037,2.0,529.04,0.12
ORD-02761,PROD-039,2.0,1736.04,0.04
ORD-02762,PROD-044,5.0,2377.7,0.1
ORD-02762,PROD-033,3.0,1749.63,0.05
ORD-02762,PROD-028,1.0,1957.14,0.12
ORD-02762,PROD-016,5.0,1238.94,0.04
ORD-02763,PROD-050,3.0,2228.18,0.16
ORD-02764,PROD-027,2.0,2195.93,0.04
ORD-02764,PROD-009,2.0,5981.22,0.11
ORD-02764,PROD-020,1.0,2140.44,
ORD-02764,PROD-011,4.0,627.06,0.13
ORD-02765,PROD-048,3.0,1918.99,0.11
ORD-02765,PROD-050,5.0,2228.18,0.02
ORD-02765,PROD-007,4.0,5483.53,0.09
ORD-02765,PROD-019,4.0,380.41,0.17
ORD-02766,PROD-003,3.0,2845.14,0.01
ORD-02766,PROD-043,3.0,2126.48,0.1
ORD-02767,PROD-040,4.0,1885.79,0.08
ORD-02767,PROD-048,4.0,1918.99,0.13
ORD-02767,PROD-037,2.0,529.04,0.12
ORD-02767,PROD-020,4.0,2140.44,0.04
ORD-02768,PROD-002,1.0,2197.08,0.12
ORD-02768,PROD-018,4.0,1330.11,0.03
ORD-02768,PROD-008,3.0,3320.58,0.0
ORD-02769,PROD-017,,2275.72,0.06
ORD-02769,PROD-044,2.0,2377.7,0.06
ORD-02769,PROD-020,5.0,2140.44,0.2
ORD-02770,PROD-040,3.0,1885.79,0.16
ORD-02771,PROD-046,5.0,1012.78,0.09
ORD-02771,PROD-031,5.0,355.85,0.2
ORD-02771,PROD-005,4.0,4513.55,0.19
ORD-02772,PROD-012,2.0,2193.39,0.02
ORD-02772,PROD-050,1.0,2228.18,0.04
ORD-02772,PROD-029,2.0,895.64,0.05
ORD-02773,PROD-036,5.0,1412.12,0.09
ORD-02773,PROD-015,2.0,447.57,0.07
ORD-02774,PROD-038,5.0,1552.78,0.17
ORD-02775,PROD-020,3.0,2140.44,0.19
ORD-02775,PROD-036,5.0,1412.12,0.16
ORD-02776,PROD-005,2.0,4513.55,0.12
ORD-02776,PROD-047,1.0,328.6,0.09
ORD-02777,PROD-010,3.0,7853.25,0.03
ORD-02777,PROD-001,5.0,4713.31,0.16
ORD-02777,PROD-023,3.0,1453.66,0.17
ORD-02777,PROD-050,4.0,2228.18,0.17
ORD-02778,PROD-044,3.0,2377.7,0.19
ORD-02778,PROD-006,2.0,3868.84,0.02
ORD-02778,PROD-007,5.0,5483.53,0.18
ORD-02779,PROD-017,5.0,2275.72,0.1
ORD-02779,PROD-024,1.0,1358.39,0.11
ORD-02779,PROD-020,5.0,2140.44,0.18
ORD-02779,PROD-036,4.0,1412.12,0.15
ORD-02780,PROD-042,1.0,1627.03,0.12
ORD-02780,PROD-050,5.0,2228.18,0.18
ORD-02780,PROD-033,4.0,1749.63,0.14
ORD-02780,PROD-024,2.0,1358.39,0.12
ORD-02781,PROD-018,4.0,1330.11,0.03
ORD-02781,PROD-019,4.0,380.41,0.18
ORD-02781,PROD-033,2.0,1749.63,0.01
ORD-02781,PROD-037,4.0,529.04,0.07
ORD-02782,PROD-018,3.0,1330.11,0.16
ORD-02782,PROD-028,3.0,1957.14,0.07
ORD-02782,PROD-013,4.0,2493.12,0.08
ORD-02782,PROD-008,3.0,3320.58,0.09
ORD-02783,PROD-045,4.0,750.97,0.12
ORD-02783,PROD-035,2.0,808.36,0.19
ORD-02784,PROD-015,3.0,447.57,0.15
ORD-02784,PROD-004,1.0,5465.79,0.2
ORD-02784,PROD-030,1.0,1458.47,0.09
ORD-02784,PROD-010,2.0,7853.25,0.04
ORD-02785,PROD-006,2.0,3868.84,0.11
ORD-02785,PROD-005,5.0,4513.55,0.01
ORD-02785,PROD-040,1.0,1885.79,0.17
ORD-02785,PROD-020,2.0,2140.44,0.01
ORD-02786,PROD-038,5.0,1552.78,0.09
ORD-02786,PROD-033,1.0,1749.63,0.17
ORD-02786,PROD-031,5.0,355.85,0.04
ORD-02786,PROD-010,5.0,7853.25,0.1
ORD-02787,PROD-042,4.0,1627.03,0.07
ORD-02787,PROD-047,2.0,328.6,0.17
ORD-02787,PROD-011,3.0,627.06,0.12
ORD-02788,PROD-017,3.0,2275.72,0.05
ORD-02788,PROD-045,1.0,750.97,0.2
ORD-02788,PROD-016,3.0,1238.94,0.16
ORD-02788,PROD-018,4.0,1330.11,0.09
ORD-02789,PROD-003,5.0,2845.14,0.17
ORD-02789,PROD-011,4.0,627.06,0.06
ORD-02789,PROD-049,1.0,358.37,0.09
ORD-02790,PROD-047,3.0,328.6,0.07
ORD-02790,PROD-046,4.0,1012.78,0.01
ORD-02791,PROD-011,1.0,627.06,0.01
ORD-02791,PROD-013,4.0,2493.12,0.19
ORD-02791,PROD-003,5.0,2845.14,0.1
ORD-02791,PROD-029,4.0,895.64,0.11
ORD-02792,PROD-019,4.0,380.41,0.02
ORD-02792,PROD-041,2.0,834.98,0.03
ORD-02793,PROD-041,2.0,834.98,0.13
ORD-02793,PROD-006,1.0,3868.84,0.2
ORD-02793,PROD-044,1.0,2377.7,0.03
ORD-02794,PROD-015,5.0,447.57,0.06
ORD-02794,PROD-031,5.0,355.85,0.13
ORD-02794,PROD-029,2.0,895.64,0.19
ORD-02795,PROD-038,5.0,1552.78,0.19
ORD-02795,PROD-024,1.0,1358.39,0.1
ORD-02796,PROD-017,1.0,2275.72,0.04
ORD-02797,PROD-020,3.0,2140.44,0.01
ORD-02797,PROD-014,5.0,959.11,0.04
ORD-02798,PROD-009,4.0,5981.22,0.07
ORD-02799,PROD-022,1.0,1870.93,0.16
ORD-02799,PROD-001,3.0,4713.31,0.02
ORD-02800,PROD-049,3.0,358.37,0.16
ORD-02800,PROD-046,2.0,1012.78,0.2
ORD-02800,PROD-006,3.0,3868.84,0.06
ORD-02800,PROD-020,2.0,2140.44,0.02
ORD-02801,PROD-035,4.0,808.36,0.05
ORD-02801,PROD-032,,2147.54,0.17
ORD-02802,PROD-025,3.0,1531.21,0.13
ORD-02802,PROD-019,2.0,380.41,0.16
ORD-02802,PROD-013,5.0,2493.12,0.1
ORD-02803,PROD-011,3.0,627.06,0.05
ORD-02803,PROD-023,4.0,1453.66,0.16
ORD-02803,PROD-043,4.0,2126.48,0.18
ORD-02804,PROD-013,4.0,2493.12,0.2
ORD-02804,PROD-027,1.0,2195.93,0.02
ORD-02804,PROD-031,4.0,355.85,0.19
ORD-02805,PROD-009,1.0,5981.22,0.09
ORD-02806,PROD-007,3.0,5483.53,0.19
ORD-02806,PROD-044,3.0,2377.7,0.12
ORD-02806,PROD-012,3.0,2193.39,0.02
ORD-02806,PROD-040,4.0,1885.79,0.12
ORD-02807,PROD-044,2.0,2377.7,0.18
ORD-02808,PROD-004,5.0,,0.19
ORD-02808,PROD-015,3.0,447.57,0.08
ORD-02808,PROD-028,3.0,1957.14,0.1
ORD-02809,PROD-035,5.0,808.36,0.01
ORD-02809,PROD-018,,1330.11,0.14
ORD-02809,PROD-039,4.0,1736.04,0.05
ORD-02809,PROD-050,4.0,2228.18,0.07
ORD-02810,PROD-022,4.0,1870.93,0.08
ORD-02810,PROD-042,,1627.03,0.04
ORD-02810,PROD-004,2.0,5465.79,0.17
ORD-02810,PROD-026,3.0,526.56,0.04
ORD-02811,PROD-005,3.0,4513.55,0.02
ORD-02812,PROD-035,2.0,808.36,0.15
ORD-02812,PROD-049,5.0,358.37,0.17
ORD-02812,PROD-043,2.0,2126.48,0.06
ORD-02812,PROD-018,2.0,1330.11,0.01
ORD-02813,PROD-009,3.0,5981.22,0.16
ORD-02813,PROD-020,3.0,2140.44,0.05
ORD-02813,PROD-025,4.0,1531.21,0.12
ORD-02814,PROD-040,3.0,1885.79,0.01
ORD-02814,PROD-016,3.0,1238.94,0.14
ORD-02814,PROD-033,3.0,1749.63,0.0
ORD-02815,PROD-039,1.0,1736.04,0.07
ORD-02815,PROD-036,5.0,1412.12,0.08
ORD-02816,PROD-011,4.0,627.06,0.08
ORD-02816,PROD-033,2.0,1749.63,0.17
ORD-02816,PROD-036,,1412.12,
ORD-02816,PROD-040,4.0,1885.79,0.15
ORD-02817,PROD-008,5.0,3320.58,0.2
ORD-02818,PROD-028,2.0,1957.14,0.1
ORD-02818,PROD-041,4.0,834.98,0.0
ORD-02819,PROD-050,2.0,2228.18,0.12
ORD-02819,PROD-004,1.0,5465.79,0.11
ORD-02819,PROD-013,3.0,2493.12,0.01
ORD-02819,PROD-021,2.0,444.56,0.0
ORD-02820,PROD-005,2.0,4513.55,0.01
ORD-02820,PROD-029,1.0,895.64,0.14
ORD-02820,PROD-024,5.0,1358.39,0.11
ORD-02820,PROD-003,1.0,2845.14,0.0
ORD-02821,PROD-039,5.0,1736.04,0.01
ORD-02821,PROD-018,4.0,,0.01
ORD-02822,PROD-045,2.0,750.97,0.04
ORD-02822,PROD-018,2.0,1330.11,0.01
ORD-02822,PROD-039,1.0,1736.04,0.13
ORD-02823,PROD-011,5.0,627.06,0.02
ORD-02823,PROD-013,3.0,2493.12,0.0
ORD-02824,PROD-003,1.0,,0.12
ORD-02824,PROD-002,3.0,2197.08,0.08
ORD-02824,PROD-046,3.0,1012.78,0.14
ORD-02825,PROD-013,1.0,2493.12,0.13
ORD-02825,PROD-030,2.0,1458.47,0.14
ORD-02826,PROD-026,4.0,526.56,0.05
ORD-02826,PROD-020,4.0,2140.44,0.0
ORD-02826,PROD-024,3.0,1358.39,0.06
ORD-02827,PROD-037,2.0,529.04,0.18
ORD-02827,PROD-042,5.0,1627.03,0.15
ORD-02828,PROD-018,3.0,1330.11,0.18
ORD-02828,PROD-027,,2195.93,0.18
ORD-02828,PROD-028,3.0,1957.14,0.17
ORD-02829,PROD-020,1.0,2140.44,0.14
ORD-02829,PROD-023,5.0,1453.66,0.06
ORD-02829,PROD-028,5.0,1957.14,0.07
ORD-02829,PROD-021,5.0,444.56,0.15
ORD-02830,PROD-022,5.0,1870.93,0.02
ORD-02830,PROD-017,2.0,2275.72,0.07
ORD-02831,PROD-048,4.0,1918.99,0.11
ORD-02831,PROD-007,5.0,5483.53,0.06
ORD-02831,PROD-035,1.0,808.36,0.16
ORD-02831,PROD-043,2.0,2126.48,0.14
ORD-02832,PROD-014,1.0,959.11,0.09
ORD-02832,PROD-032,1.0,2147.54,0.04
ORD-02833,PROD-007,3.0,5483.53,0.05
ORD-02833,PROD-038,4.0,1552.78,0.06
ORD-02833,PROD-042,4.0,1627.03,0.06
ORD-02833,PROD-012,4.0,2193.39,0.03
ORD-02834,PROD-003,5.0,2845.14,0.03
ORD-02834,PROD-020,3.0,2140.44,0.17
ORD-02835,PROD-044,1.0,2377.7,0.12
ORD-02835,PROD-043,2.0,2126.48,0.06
ORD-02836,PROD-009,2.0,5981.22,0.18
ORD-02837,PROD-034,1.0,1513.79,0.02
ORD-02838,PROD-038,2.0,1552.78,0.19
ORD-02838,PROD-005,2.0,4513.55,0.01
ORD-02838,PROD-024,4.0,1358.39,0.09
ORD-02839,PROD-028,3.0,1957.14,0.1
ORD-02840,PROD-008,1.0,3320.58,0.12
ORD-02841,PROD-044,2.0,2377.7,0.09
ORD-02841,PROD-017,1.0,2275.72,0.08
ORD-02841,PROD-002,3.0,2197.08,0.13
ORD-02842,PROD-023,2.0,1453.66,0.19
ORD-02842,PROD-010,2.0,7853.25,0.06
ORD-02843,PROD-006,5.0,3868.84,0.16
ORD-02843,PROD-040,3.0,1885.79,0.18
ORD-02843,PROD-014,1.0,959.11,0.18
ORD-02844,PROD-047,1.0,328.6,0.06
ORD-02845,PROD-013,,2493.12,0.18
ORD-02845,PROD-009,2.0,5981.22,0.13
ORD-02845,PROD-030,2.0,1458.47,0.12
ORD-02845,PROD-023,2.0,1453.66,0.18
ORD-02846,PROD-035,2.0,808.36,0.08
ORD-02846,PROD-041,1.0,834.98,0.12
ORD-02846,PROD-027,3.0,2195.93,0.04
ORD-02847,PROD-046,4.0,1012.78,0.0
ORD-02847,PROD-024,4.0,1358.39,0.14
ORD-02847,PROD-017,4.0,2275.72,0.17
ORD-02848,PROD-047,3.0,328.6,0.01
ORD-02848,PROD-032,3.0,2147.54,0.14
ORD-02849,PROD-035,5.0,808.36,0.19
ORD-02849,PROD-023,4.0,,0.15
ORD-02849,PROD-018,5.0,1330.11,0.18
ORD-02850,PROD-009,5.0,5981.22,0.08
ORD-02850,PROD-042,1.0,1627.03,0.15
ORD-02850,PROD-032,5.0,2147.54,0.01
ORD-02851,PROD-050,2.0,2228.18,0.16
ORD-02851,PROD-008,4.0,3320.58,0.19
ORD-02851,PROD-043,1.0,2126.48,0.02
ORD-02851,PROD-003,3.0,2845.14,0.01
ORD-02852,PROD-034,,1513.79,0.09
ORD-02853,PROD-037,2.0,529.04,0.19
ORD-02853,PROD-045,1.0,750.97,0.17
ORD-02854,PROD-047,2.0,328.6,0.1
ORD-02854,PROD-010,4.0,7853.25,0.04
ORD-02854,PROD-023,3.0,1453.66,0.03
ORD-02855,PROD-047,5.0,328.6,0.13
ORD-02855,PROD-005,4.0,4513.55,0.13
ORD-02856,PROD-020,2.0,2140.44,0.19
ORD-02856,PROD-001,1.0,4713.31,0.0
ORD-02856,PROD-032,5.0,2147.54,0.03
ORD-02856,PROD-047,1.0,328.6,0.01
ORD-02857,PROD-034,3.0,1513.79,0.19
ORD-02857,PROD-011,1.0,627.06,0.17
ORD-02857,PROD-048,1.0,1918.99,0.01
ORD-02857,PROD-043,3.0,2126.48,0.05
ORD-02858,PROD-046,3.0,,0.17
ORD-02858,PROD-040,2.0,1885.79,0.18
ORD-02858,PROD-047,1.0,328.6,0.07
ORD-02859,PROD-010,2.0,7853.25,0.01
ORD-02859,PROD-008,3.0,3320.58,0.0
ORD-02860,PROD-042,5.0,1627.03,0.1
ORD-02860,PROD-029,4.0,895.64,0.14
ORD-02860,PROD-015,1.0,447.57,0.1
ORD-02861,PROD-028,2.0,1957.14,0.11
ORD-02861,PROD-041,3.0,834.98,0.1
ORD-02861,PROD-008,2.0,3320.58,0.0
ORD-02862,PROD-019,3.0,380.41,0.1
ORD-02862,PROD-011,2.0,627.06,0.18
ORD-02862,PROD-014,1.0,959.11,0.02
ORD-02863,PROD-003,2.0,2845.14,0.08
ORD-02864,PROD-025,5.0,1531.21,0.04
ORD-02864,PROD-042,1.0,1627.03,0.06
ORD-02865,PROD-016,2.0,1238.94,0.01
ORD-02866,PROD-025,1.0,1531.21,0.01
ORD-02867,PROD-007,2.0,5483.53,0.08
ORD-02867,PROD-022,3.0,1870.93,0.09
ORD-02868,PROD-039,3.0,1736.04,0.02
ORD-02868,PROD-040,2.0,1885.79,0.04
ORD-02869,PROD-015,4.0,447.57,0.02
ORD-02869,PROD-037,5.0,529.04,0.16
ORD-02870,PROD-028,1.0,1957.14,0.17
ORD-02870,PROD-001,3.0,4713.31,0.17
ORD-02870,PROD-035,5.0,808.36,0.15
ORD-02870,PROD-040,1.0,1885.79,0.16
ORD-02871,PROD-017,3.0,2275.72,0.12
ORD-02871,PROD-034,3.0,1513.79,0.05
ORD-02871,PROD-038,5.0,1552.78,0.12
ORD-02872,PROD-039,2.0,1736.04,0.02
ORD-02872,PROD-023,2.0,1453.66,0.19
ORD-02872,PROD-020,5.0,2140.44,
ORD-02872,PROD-002,5.0,2197.08,0.1
ORD-02873,PROD-025,1.0,1531.21,0.13
ORD-02874,PROD-031,4.0,355.85,0.18
ORD-02874,PROD-042,,1627.03,0.12
ORD-02874,PROD-017,1.0,2275.72,0.19
ORD-02874,PROD-012,1.0,2193.39,0.16
ORD-02875,PROD-044,4.0,2377.7,0.08
ORD-02875,PROD-014,1.0,959.11,0.11
ORD-02875,PROD-007,2.0,5483.53,0.12
ORD-02876,PROD-015,4.0,447.57,0.06
ORD-02877,PROD-022,3.0,1870.93,0.01
ORD-02877,PROD-014,1.0,959.11,0.08
ORD-02878,PROD-027,1.0,2195.93,0.13
ORD-02878,PROD-048,3.0,,0.01
ORD-02878,PROD-010,2.0,7853.25,0.13
ORD-02879,PROD-009,2.0,5981.22,0.02
ORD-02879,PROD-016,4.0,1238.94,0.05
ORD-02879,PROD-023,3.0,1453.66,0.14
ORD-02879,PROD-022,4.0,1870.93,0.1
ORD-02880,PROD-021,3.0,444.56,0.13
ORD-02880,PROD-023,5.0,1453.66,0.13
ORD-02880,PROD-009,1.0,5981.22,0.17
ORD-02881,PROD-021,1.0,444.56,0.0
ORD-02881,PROD-044,1.0,2377.7,0.02
ORD-02881,PROD-024,2.0,1358.39,0.16
ORD-02881,PROD-011,2.0,627.06,0.08
ORD-02882,PROD-025,3.0,1531.21,0.08
ORD-02883,PROD-032,2.0,,0.04
ORD-02884,PROD-011,3.0,627.06,0.13
ORD-02884,PROD-006,1.0,3868.84,0.02
ORD-02885,PROD-034,,1513.79,0.17
ORD-02885,PROD-009,1.0,5981.22,0.18
ORD-02885,PROD-021,4.0,444.56,0.06
ORD-02885,PROD-042,5.0,1627.03,0.06
ORD-02886,PROD-010,4.0,7853.25,0.1
ORD-02886,PROD-004,3.0,5465.79,0.17
ORD-02886,PROD-028,2.0,1957.14,0.0
ORD-02886,PROD-050,3.0,2228.18,0.09
ORD-02887,PROD-020,4.0,2140.44,0.18
ORD-02887,PROD-012,1.0,2193.39,0.14
ORD-02887,PROD-024,1.0,1358.39,0.2
ORD-02887,PROD-028,3.0,1957.14,0.04
ORD-02888,PROD-002,4.0,2197.08,0.12
ORD-02888,PROD-031,5.0,355.85,0.02
ORD-02888,PROD-015,3.0,447.57,0.08
ORD-02889,PROD-012,1.0,2193.39,0.11
ORD-02889,PROD-025,1.0,1531.21,0.03
ORD-02890,PROD-003,2.0,2845.14,
ORD-02890,PROD-010,1.0,7853.25,0.01
ORD-02890,PROD-018,2.0,1330.11,0.07
ORD-02891,PROD-041,1.0,834.98,0.16
ORD-02891,PROD-042,3.0,1627.03,
ORD-02891,PROD-046,1.0,1012.78,0.03
ORD-02891,PROD-025,1.0,1531.21,0.12
ORD-02892,PROD-037,2.0,529.04,0.03
ORD-02892,PROD-003,5.0,2845.14,0.08
ORD-02892,PROD-016,1.0,1238.94,0.06
ORD-02893,PROD-040,3.0,1885.79,0.13
ORD-02893,PROD-023,5.0,1453.66,0.07
ORD-02893,PROD-045,2.0,750.97,0.06
ORD-02893,PROD-027,4.0,2195.93,0.01
ORD-02894,PROD-024,1.0,1358.39,0.08
ORD-02894,PROD-002,1.0,2197.08,0.19
ORD-02894,PROD-003,2.0,2845.14,0.12
ORD-02894,PROD-009,5.0,5981.22,0.04
ORD-02895,PROD-033,1.0,1749.63,0.01
ORD-02895,PROD-032,1.0,2147.54,0.16
ORD-02895,PROD-047,4.0,328.6,0.04
ORD-02896,PROD-025,2.0,1531.21,0.07
ORD-02896,PROD-045,2.0,750.97,0.06
ORD-02896,PROD-035,1.0,808.36,0.1
ORD-02897,PROD-029,3.0,895.64,0.17
ORD-02897,PROD-017,2.0,2275.72,0.02
ORD-02898,PROD-050,2.0,2228.18,0.15
ORD-02898,PROD-005,5.0,4513.55,0.15
ORD-02898,PROD-001,3.0,4713.31,0.16
ORD-02899,PROD-002,3.0,2197.08,0.19
ORD-02899,PROD-011,4.0,627.06,0.16
ORD-02900,PROD-030,5.0,1458.47,0.06
ORD-02900,PROD-046,1.0,1012.78,0.02
ORD-02901,PROD-015,3.0,447.57,0.18
ORD-02902,PROD-020,4.0,2140.44,0.09
ORD-02902,PROD-041,1.0,834.98,0.19
ORD-02903,PROD-004,5.0,5465.79,0.03
ORD-02903,PROD-048,3.0,1918.99,0.16
ORD-02903,PROD-009,3.0,,0.08
ORD-02904,PROD-038,4.0,1552.78,0.09
ORD-02904,PROD-023,2.0,1453.66,0.1
ORD-02905,PROD-020,4.0,2140.44,0.2
ORD-02905,PROD-048,4.0,1918.99,0.06
ORD-02905,PROD-027,5.0,,0.1
ORD-02905,PROD-006,5.0,3868.84,0.08
ORD-02906,PROD-012,1.0,2193.39,0.2
ORD-02906,PROD-026,3.0,526.56,0.18
ORD-02906,PROD-004,5.0,5465.79,0.11
ORD-02906,PROD-021,5.0,444.56,0.1
ORD-02907,PROD-011,3.0,627.06,0.13
ORD-02907,PROD-016,3.0,1238.94,0.09
ORD-02907,PROD-046,3.0,1012.78,0.08
ORD-02907,PROD-020,5.0,2140.44,0.01
ORD-02908,PROD-031,1.0,355.85,0.17
ORD-02908,PROD-036,3.0,1412.12,0.14
ORD-02908,PROD-026,1.0,526.56,0.14
ORD-02908,PROD-007,5.0,5483.53,0.0
ORD-02909,PROD-045,2.0,750.97,0.12
ORD-02909,PROD-041,3.0,834.98,0.04
ORD-02910,PROD-029,5.0,895.64,0.16
ORD-02911,PROD-048,3.0,1918.99,0.08
ORD-02911,PROD-043,4.0,2126.48,0.17
ORD-02911,PROD-026,4.0,526.56,0.06
ORD-02912,PROD-026,5.0,526.56,0.07
ORD-02912,PROD-016,3.0,1238.94,0.08
ORD-02912,PROD-040,3.0,1885.79,0.17
ORD-02913,PROD-010,1.0,7853.25,0.15
ORD-02913,PROD-012,1.0,2193.39,0.03
ORD-02913,PROD-018,1.0,1330.11,0.01
ORD-02914,PROD-031,3.0,355.85,0.15
ORD-02915,PROD-036,4.0,1412.12,0.17
ORD-02915,PROD-032,1.0,2147.54,0.18
ORD-02915,PROD-035,3.0,808.36,0.01
ORD-02915,PROD-029,5.0,895.64,0.01
ORD-02916,PROD-021,2.0,444.56,0.08
ORD-02916,PROD-027,3.0,2195.93,0.17
ORD-02916,PROD-026,5.0,526.56,0.14
ORD-02917,PROD-033,5.0,1749.63,0.1
ORD-02917,PROD-047,5.0,328.6,0.0
ORD-02917,PROD-037,4.0,529.04,0.03
ORD-02918,PROD-041,5.0,834.98,0.18
ORD-02919,PROD-021,5.0,444.56,0.03
ORD-02919,PROD-007,5.0,5483.53,0.11
ORD-02919,PROD-048,4.0,1918.99,0.12
ORD-02919,PROD-026,1.0,526.56,0.11
ORD-02920,PROD-005,1.0,4513.55,0.07
ORD-02920,PROD-045,5.0,750.97,0.0
ORD-02920,PROD-004,3.0,5465.79,0.19
ORD-02921,PROD-037,2.0,529.04,0.19
ORD-02922,PROD-025,1.0,1531.21,0.09
ORD-02923,PROD-014,2.0,959.11,0.16
ORD-02923,PROD-046,1.0,1012.78,0.16
ORD-02923,PROD-009,4.0,5981.22,0.11
ORD-02923,PROD-021,1.0,444.56,0.02
ORD-02924,PROD-038,3.0,1552.78,0.14
ORD-02924,PROD-023,1.0,1453.66,0.02
ORD-02925,PROD-003,3.0,2845.14,
ORD-02925,PROD-011,4.0,627.06,0.04
ORD-02926,PROD-046,4.0,1012.78,0.16
ORD-02926,PROD-033,5.0,1749.63,0.05
ORD-02927,PROD-028,1.0,1957.14,0.05
ORD-02928,PROD-043,3.0,2126.48,
ORD-02928,PROD-008,1.0,3320.58,0.2
ORD-02928,PROD-039,4.0,1736.04,0.09
ORD-02929,PROD-039,5.0,1736.04,0.18
ORD-02929,PROD-028,1.0,1957.14,0.07
ORD-02930,PROD-029,3.0,895.64,0.19
ORD-02930,PROD-009,3.0,5981.22,0.05
ORD-02931,PROD-043,2.0,2126.48,0.12
ORD-02931,PROD-004,5.0,5465.79,0.03
ORD-02931,PROD-017,1.0,2275.72,0.09
ORD-02932,PROD-012,4.0,2193.39,0.12
ORD-02932,PROD-025,5.0,1531.21,0.2
ORD-02932,PROD-009,2.0,5981.22,0.01
ORD-02933,PROD-048,2.0,1918.99,0.11
ORD-02933,PROD-005,4.0,4513.55,0.05
ORD-02934,PROD-027,4.0,2195.93,0.13
ORD-02934,PROD-038,2.0,1552.78,0.18
ORD-02935,PROD-006,4.0,3868.84,0.13
ORD-02936,PROD-017,4.0,2275.72,0.01
ORD-02936,PROD-045,3.0,750.97,0.01
ORD-02937,PROD-020,5.0,2140.44,0.04
ORD-02937,PROD-040,5.0,1885.79,0.11
ORD-02938,PROD-028,5.0,1957.14,0.19
ORD-02938,PROD-047,2.0,328.6,
ORD-02938,PROD-022,1.0,1870.93,0.03
ORD-02939,PROD-027,3.0,2195.93,0.2
ORD-02939,PROD-043,4.0,2126.48,0.13
ORD-02939,PROD-047,3.0,328.6,0.02
ORD-02939,PROD-022,3.0,1870.93,0.03
ORD-02940,PROD-040,4.0,1885.79,0.06
ORD-02940,PROD-008,3.0,3320.58,0.19
ORD-02940,PROD-002,4.0,2197.08,
ORD-02940,PROD-025,2.0,1531.21,0.1
ORD-02941,PROD-043,5.0,2126.48,0.2
ORD-02941,PROD-002,2.0,2197.08,0.09
ORD-02941,PROD-001,2.0,4713.31,0.13
ORD-02942,PROD-025,4.0,1531.21,0.13
ORD-02942,PROD-014,3.0,959.11,0.06
